id,access,wait,ivt,egress,is_synthetic
U448,0.269572573,-0.439904318,0.36191631,-0.003226865,False
U449,-0.116783381,0.009680619,0.100753961,-0.07134071,False
U450,-0.19401704,-0.197243579,0.270883631,-0.433843376,False
U451,-0.082887242,-0.151389464,1.278072779,-0.523720942,False
U452,-0.062749395,-0.275923537,1.147995871,-0.983103427,False
U453,0.200484424,-0.281795748,0.135181338,-0.137315779,False
U454,-0.136332487,0.02535396,0.139329792,-0.102256416,False
U455,0.2619778,-0.258583127,0.16502055,-0.135144828,False
U456,-0.220346595,0.269403452,0.161870068,0.164076258,False
U457,-0.216166925,-0.299256212,-0.6643377,-0.226022187,False
U458,-0.14512536,0.037421218,0.139611887,-0.119009148,False
U459,0.096442843,-0.132785877,-0.096406845,0.107349251,False
U460,0.050966895,-0.356143582,0.543443126,-0.678132787,False
U461,-0.106684195,-0.1049625,1.367563149,-0.795620739,False
U462,0.145734914,0.328057611,0.010882057,-0.088351333,False
U463,0.205408429,-0.257005606,0.153393341,-0.148046341,False
U464,-0.138315622,0.020497921,0.155099617,-0.096122614,False
U465,0.069646597,0.118813398,0.001553259,0.191981595,False
U466,0.138797842,0.308251133,-0.011847084,-0.097472481,False
U467,0.276533042,0.111604351,-0.004029889,-0.074930067,False
U468,-0.131253326,0.023607225,0.120709712,-0.095660929,False
U469,0.18858158,-0.294177653,0.125895761,-0.128638658,False
U470,-0.200550635,-0.205882638,0.251335612,-0.426517654,False
U471,-0.172671763,0.36312987,-0.497600412,0.728117243,False
U472,-0.20542571,-0.310543071,1.245331445,-0.893242033,False
U473,0.230742774,-0.275535737,0.139871579,-0.114404701,False
U474,0.158501085,0.387052941,0.126792838,0.158016381,False
U475,-0.217645145,0.259416,0.179112711,0.197723345,False
U476,0.03223543,-0.448688795,-0.007217468,0.202310944,False
U477,0.261891395,-0.460936768,0.359249278,-0.017727658,False
U478,0.262417189,0.373201268,-0.045210317,-0.032992741,False
U479,0.271936767,-0.114083174,0.089944038,-0.107173222,False
U480,0.233332663,-0.282537065,0.151522614,-0.142458299,False
U481,-0.192262456,-0.091000079,-0.624604232,-0.103415893,False
U482,-0.208483671,-0.245488743,0.251793191,-0.202518394,False
U483,-0.216453834,0.18737498,0.143938334,0.133580712,False
U484,0.276249841,-0.116379964,0.093891491,-0.116605087,False
U485,0.248071409,-0.397139746,0.319468706,0.050625188,False
U486,0.13055359,0.3530403,-0.002738187,-0.083557398,False
U487,0.159597884,0.017394268,0.031426915,0.27621692,False
U488,-0.184181711,0.371774152,-0.510529288,0.75148173,False
U489,-0.116931795,0.021976648,0.102191145,-0.081251297,False
U490,0.32238974,-0.05683974,0.280598575,0.403485873,False
U491,0.141220899,0.301202553,0.003142859,-0.081371301,False
U492,-0.406430793,-0.834909761,0.248230266,-0.193338795,False
U493,-0.176462335,0.361759116,-0.514586543,0.725408779,False
U494,-0.173431573,-0.193505615,0.246023153,-0.423902893,False
U495,-0.120772244,-0.155908554,1.253752996,-0.583792795,False
U496,-0.163043116,0.338022987,-0.474478436,0.679534845,False
U497,0.343089214,-0.092663474,0.010827867,-0.238378157,False
U498,-0.143296699,0.41232722,0.031766601,0.026319692,False
U499,0.101667154,-0.192845956,-0.123020345,0.144989005,False
U500,-0.104790751,-0.208969164,0.271746191,-0.440546759,False
U0501,-0.7006571693977535,-0.8832458385750044,-0.6907807557877391,-0.7136050491068323,True
U0502,-0.827652860234237,-1.08267785744928,-0.5860385010779502,-0.8202198931887985,True
U0503,-0.6704622923798615,-1.1227298325133461,-0.5413605533421644,-0.7205850822063442,True
U0504,-0.49539402871839494,-1.0005061686116428,-0.311231234265981,-0.5081908690566755,True
U0505,-0.8468306749446672,-1.0255276933787392,-0.44434468754662415,-0.7824145188590208,True
U0506,-0.8468273913898362,-1.0679842073990913,-0.6335481569099891,-0.7557059310806553,True
U0507,-0.48415743689852175,-0.8955418828814927,-0.45139637105823627,-0.4878389349534971,True
U0508,-0.6465130541694183,-0.8567042187144234,-0.6547303988938366,-0.6206063732258288,True
U0509,-0.8938948771869905,-0.9867389670562229,-0.3917308946112927,-0.7761270711041264,True
U0510,-0.6914879912828071,-0.7783704878417107,-0.5471124651817879,-0.6671705467788671,True
U0511,-0.8926835385624925,-1.1712533671200258,-0.5093636188739171,-0.8582931794675032,True
U0512,-0.8931459507140515,-1.0290489188919578,-0.367420335245781,-0.7576005273629002,True
U0513,-0.7516075456867932,-1.1075233480904207,-0.628716356858425,-0.7326353279559059,True
U0514,-1.1826560489315596,-1.279980492560959,-0.6397118185112991,-1.0499610676964009,True
U0515,-1.1449835665026067,-1.012402102876405,-0.5583599326346005,-0.9894948009630226,True
U0516,-0.9124575058481946,-1.0182621262574925,-0.39616211489806835,-0.8597967454620794,True
U0517,-1.002566224066885,-0.7729825385136804,-0.6519346075476843,-0.9005807240363439,True
U0518,-0.7371505334809453,-0.9053782473167834,-0.7832155598110568,-0.6805229469663057,True
U0519,-0.9816048151042422,-1.1536280236493808,-0.5451158858408999,-0.8514479923068938,True
U0520,-1.0824607402670583,-0.7218861150498718,-0.44482592000890797,-0.9781248711760941,True
U0521,-0.5068702462156892,-0.816844945671197,-0.3799738250261171,-0.556755914133676,True
U0522,-0.8451552600973071,-0.9126853444797076,-0.5463161362085399,-0.7232636968534539,True
U0523,-0.7864943590624153,-1.0339726148274748,-0.5411426607116002,-0.7082080460456632,True
U0524,-1.0849496372426914,-1.1439158855085219,-0.3846099265744253,-0.8460868192991997,True
U0525,-0.9088765449050366,-1.055831016410658,-0.6869741699695421,-0.7631078136151569,True
U0526,-0.7778154820580269,-0.8366877070443721,-0.5388520775183009,-0.6729776493554215,True
U0527,-1.0301987154844605,-0.7173120541098086,-0.48095761100749423,-0.9635931856096335,True
U0528,-0.7248603963308656,-0.7685134707591716,-0.4550781278714966,-0.653028561608102,True
U0529,-0.920127737983761,-1.0733274132679411,-0.5509806693190883,-0.8264792226649937,True
U0530,-0.8583387499586554,-1.1679426149933516,-0.49655589882941586,-0.80563130613028,True
U0531,-0.9203413224458794,-0.9788670629633194,-0.7488327353412989,-0.8166782353881518,True
U0532,-0.4295443630982125,-1.2652659048344277,-0.5658248412333848,-0.438146535111232,True
U0533,-0.8026994449475868,-0.9515248428722828,-0.45464912874455327,-0.7193521898681212,True
U0534,-1.0115421857911802,-1.0221403879448003,-0.5982294034254679,-0.9276108511142188,True
U0535,-0.6354910175793622,-1.0699054752802364,-0.49410157784104025,-0.5914330611938856,True
U0536,-1.0441687299942046,-1.2392054600900193,-0.4553127499197302,-0.9396095503893616,True
U0537,-0.7582272809990489,-0.9229599840145425,-0.5342549200857765,-0.7010083563459413,True
U0538,-1.1919340247759551,-1.0799051259492867,-0.48295362290034294,-1.0280045703796397,True
U0539,-1.0656372097796862,-1.175487525356543,-0.5962732565284612,-0.9357950281738835,True
U0540,-0.7606277528261753,-1.4308393319922474,-0.5206611279696046,-0.6779584931014998,True
U0541,-0.652306684000918,-1.0041272357575954,-0.4389783830410777,-0.6834233961923579,True
U0542,-0.765726343762006,-0.7341622604995384,-0.48430270390315655,-0.6284746622909422,True
U0543,-0.8231296564776481,-0.7508111178178195,-0.5586531269563936,-0.838139632652606,True
U0544,-0.8602207391178578,-1.0685644384879407,-0.4775783595709207,-0.8090495631289689,True
U0545,-1.0957043980734855,-1.090331809054267,-0.4285390209363382,-0.9303335436040615,True
U0546,-0.9439688416789418,-0.9296838615887464,-0.7049941278577478,-0.8144840516856703,True
U0547,-0.8921277541919576,-1.1497578158782438,-0.3840925935044102,-0.809010835360097,True
U0548,-0.5885755547562169,-0.9547312150270801,-0.5336254738681072,-0.5945854699644213,True
U0549,-0.7312763420863078,-0.8850879582422965,-0.457451006675977,-0.6734186856206728,True
U0550,-1.1526080310725468,-0.8159600164173538,-0.38027530763547723,-0.9972237482363784,True
U0551,-0.735183206121041,-1.015023111471993,-0.6371673697230467,-0.631935087677658,True
U0552,-0.8770164560832634,-1.0305510625265448,-0.5709441002427547,-0.7561408091178623,True
U0553,-0.9353844000611918,-1.1316973880134842,-0.5288548695875704,-0.7954919842475807,True
U0554,-0.6776647422318265,-1.124032053105979,-0.5783753521124428,-0.6978423721139473,True
U0555,-0.5938000955008098,-1.033971833785229,-0.32650634241631915,-0.5992325459488235,True
U0556,-0.6137439761767604,-0.9448951739775733,-0.5856772093826793,-0.6231417510161639,True
U0557,-0.9678435046445277,-0.8629623060650126,-0.5555546779486866,-0.9027425151571954,True
U0558,-0.8618424751702429,-1.1204768426020517,-0.4795610968397023,-0.7670823443416105,True
U0559,-0.7337473137192873,-0.7760967146560718,-0.6202149526076088,-0.7178171787035929,True
U0560,-0.6048909745755282,-1.0406685401563853,-0.5395680711756263,-0.573930509859609,True
U0561,-0.8958348475690581,-1.0032050941522654,-0.4682546738749825,-0.8552430136285856,True
U0562,-0.8371317953327635,-1.1120817518721735,-0.5332860404382511,-0.6886354291550525,True
U0563,-1.0212669948012056,-1.3636360390409412,-0.5093386858899949,-0.9352218659974867,True
U0564,-1.0392413248161343,-0.8673931905458425,-0.5529332112448371,-0.8976003221972744,True
U0565,-0.6374948355211605,-0.889473415436135,-0.6514470309180767,-0.5906127158973493,True
U0566,-0.5287519942858354,-1.042199133567732,-0.46784067886607617,-0.5758052153590899,True
U0567,-0.8144020243160668,-0.9899513924162692,-0.32450669283527583,-0.7117203280667639,True
U0568,-0.5992934204215952,-0.9226091173443851,-0.49815983692165616,-0.6548186561961353,True
U0569,-0.7276727949904732,-1.2343818785329814,-0.47747358827524505,-0.624025660030116,True
U0570,-0.929023950921025,-1.0793579016019441,-0.43072772448831403,-0.8296800487212583,True
U0571,-0.7277208788983173,-0.8808602980567259,-0.6269330496546699,-0.7162431285874217,True
U0572,-0.4923926867068062,-1.1881434134753874,-0.3297485341870394,-0.5381380604539989,True
U0573,-0.8071652078219903,-0.9559663101750056,-0.4797671203577198,-0.7086142783527208,True
U0574,-0.48707126883719876,-1.2034872706935107,-0.3368143100910891,-0.5472503763193088,True
U0575,-1.323949020817949,-0.930035502634971,-0.5733032995523989,-1.1404854105965891,True
U0576,-0.6356194991249553,-1.0053462223446226,-0.3181938077442175,-0.6349027962787369,True
U0577,-0.7825905863523658,-1.2422697723858265,-0.4224844505965217,-0.7807767055213046,True
U0578,-0.8598014700931735,-0.8252890968314243,-0.4446959914147641,-0.6999365532078398,True
U0579,-0.7816478446928996,-1.1101887365197074,-0.4765975545646852,-0.7526412478896922,True
U0580,-1.1975137829201787,-1.121537865552157,-0.524852861807445,-0.9808368926660069,True
U0581,-0.8439343775675024,-0.9699146204153586,-0.37994683415261277,-0.7613279105331019,True
U0582,-0.7285774856976508,-0.8277043975856927,-0.4859640130151953,-0.7343082722600441,True
U0583,-0.5044211910516968,-1.1523732728467595,-0.6967069703587152,-0.5333627956507605,True
U0584,-0.9036540436547296,-0.9907480225228043,-0.6117186461707003,-0.777277705489327,True
U0585,-0.9616987205786376,-0.9356775249504141,-0.5185845752192747,-0.8616608644839301,True
U0586,-0.9003514087169073,-0.8960341589105284,-0.46900010168344447,-0.7565559035385389,True
U0587,-0.6169195764595852,-0.9735337667084162,-0.5056588488899896,-0.5658755108465258,True
U0588,-0.7342497780680631,-1.0550541758624983,-0.3781029210206337,-0.6526236761880194,True
U0589,-0.9059520407534079,-1.124138533097308,-0.6951101864038625,-0.8348509832796703,True
U0590,-0.6973465133773288,-0.9870784175430438,-0.485641206349484,-0.716735469514297,True
U0591,-0.780584490130392,-1.1608208517978411,-0.6817979225387155,-0.7540205853326001,True
U0592,-0.6062710018934222,-1.4382025725241911,-0.42402877045158316,-0.5955588589953931,True
U0593,-0.9404106187754705,-0.9345160293763498,-0.5094458714442003,-0.8137270310338733,True
U0594,-0.8655324293195537,-0.8644097738370707,-0.4580390027975882,-0.8835934137379077,True
U0595,-0.8784216306264316,-1.3544398653312757,-0.5863882960589766,-0.7952602355110309,True
U0596,-1.0927029896264238,-1.1514596057064905,-0.3720535068342249,-0.9377780775989533,True
U0597,-0.7407759445870848,-0.9071268608492203,-0.3958275335941149,-0.7110326527451591,True
U0598,-0.7477889455640222,-0.6913756795432452,-0.44164556969881125,-0.645344939139101,True
U0599,-0.7989773086715078,-0.9968809438486889,-0.5129517246863441,-0.7203040127287663,True
U0600,-0.8469174266750294,-1.1092004411843701,-0.4420142714704868,-0.7138835628088802,True
U0601,-1.083074148410083,-1.027434466165726,-0.570689256798735,-0.9478701273028185,True
U0602,-0.8841290645530718,-0.7937685371277723,-0.4144444340979288,-0.7567038580243386,True
U0603,-0.868542903305354,-1.0968946268686803,-0.33505191056760786,-0.7144020445600094,True
U0604,-0.9604554538443238,-1.119878800997538,-0.3929389440020814,-0.7932926124737569,True
U0605,-0.8322571423332019,-1.0724115283273048,-0.572960246980741,-0.8117263713375342,True
U0606,-0.7191898286370924,-1.142999291238807,-0.4638582682726897,-0.6948483035353719,True
U0607,-0.422762819757894,-0.9815994526007806,-0.6293141543758648,-0.4914663855757666,True
U0608,-0.7650844374336323,-0.7562982312295659,-0.44276096888243244,-0.6935426521251078,True
U0609,-0.7484899218554472,-0.9515381090325956,-0.4549396587137461,-0.6730570353231591,True
U0610,-0.8148891831532334,-1.037853025318943,-0.6869816339532164,-0.7881725985384216,True
U0611,-1.1837542430598083,-1.0437716903373315,-0.6161783843912364,-1.0055752370156035,True
U0612,-0.8053027750898434,-1.2344786213044985,-0.5283138896743768,-0.8346086725099165,True
U0613,-0.7879539580117948,-0.8675335334279262,-0.5300859747140826,-0.6666802453471713,True
U0614,-0.3073515775029428,-1.0116755795519203,-0.6209476935418805,-0.41820294508251116,True
U0615,-0.8384721929562245,-1.0270719870385938,-0.4611021270647816,-0.7644166577763548,True
U0616,-0.7396905315332776,-0.5210338648232709,-0.47485263910594877,-0.7117176092027571,True
U0617,-0.8069423539410487,-0.9551870637451471,-0.519426913197852,-0.6932884068831304,True
U0618,-1.0337356075239064,-1.1127686575142777,-0.5755791500158363,-1.0313027151296166,True
U0619,-0.571435437096996,-1.0639536394308315,-0.39512928735834363,-0.5807522713725631,True
U0620,-0.6496133934626452,-0.8277331436204868,-0.3344592886911705,-0.639491219511248,True
U0621,-0.6417936105913906,-0.9830094384193353,-0.5483561483846537,-0.6496691648555991,True
U0622,-0.9818774909589478,-1.215741696747605,-0.561216691715482,-0.78963404911766,True
U0623,-0.5194411378127801,-0.8621156598137195,-0.4508792334588004,-0.5835386221174558,True
U0624,-1.0803702125584562,-1.100221612830849,-0.5358029379746986,-0.9015283208153145,True
U0625,-0.682628581239946,-0.7190053335673682,-0.5139397200663234,-0.6418086313761884,True
U0626,-0.3619088748380043,-0.8379927901428027,-0.4260346848275329,-0.3765678460225048,True
U0627,-0.9981072650261378,-1.0670982843488126,-0.6909356087507292,-0.9086985943332841,True
U0628,-0.9132595459205545,-0.807847545739733,-0.36816976751473307,-0.8522652826049573,True
U0629,-0.7800697269824718,-0.9898216734208896,-0.49273194756706584,-0.6767256630512473,True
U0630,-0.9006951308232399,-0.8720839487316671,-0.5411493144562181,-0.791347132701413,True
U0631,-1.1101326862132266,-0.9272900774058288,-0.5089234154221449,-1.0266150609497129,True
U0632,-0.7862874050387946,-1.1269534982486311,-0.5037570644979481,-0.7546699091780034,True
U0633,-1.012460742745221,-1.0965324748476193,-0.6731201303444926,-0.871335300498492,True
U0634,-0.7052815138729638,-0.8455058773628258,-0.35050617725467637,-0.6359976697414782,True
U0635,-0.9838848468467607,-1.0502162998159812,-0.49586743677293815,-0.8992847721864154,True
U0636,-0.49001311899649214,-1.0605472694862994,-0.4556997869552625,-0.6541507028393069,True
U0637,-0.9566506584672475,-1.143268386902403,-0.4048450229425957,-0.8261104175689067,True
U0638,-0.8644123032411352,-0.9364601401609809,-0.6021162457560301,-0.8400030433162735,True
U0639,-0.6372965565260661,-0.6906212621135283,-0.4526528100964772,-0.7168878354837548,True
U0640,-1.046172863286791,-1.1601299371381408,-0.5267641090898794,-1.03977567092504,True
U0641,-0.7545080130791741,-0.9963670814990863,-0.4153229224783506,-0.6715264704465235,True
U0642,-0.5385714491435144,-0.7881669166876857,-0.7127227420351495,-0.5512122291322366,True
U0643,-1.1214966469122456,-1.0119462086868574,-0.5099094300241269,-0.9752021899706232,True
U0644,-0.7630732282935392,-0.9321442305625399,-0.5602820655783962,-0.6516451634721532,True
U0645,-0.7480234411503154,-1.159359029222032,-0.4567737049365844,-0.6749367980691825,True
U0646,-0.643635425644538,-0.9357539354188527,-0.4529955812631798,-0.5578112960286903,True
U0647,-1.0473901421756164,-1.0280716397506824,-0.5707625894822026,-0.9758461957704463,True
U0648,-1.0640913226168554,-0.8521405006480205,-0.5712173864176043,-0.9264187039097271,True
U0649,-0.6956116868766204,-0.8218920922652874,-0.511066536855733,-0.7396802826862949,True
U0650,-0.7406030653533628,-0.6115654536972079,-0.5896642227315209,-0.7087443506808501,True
U0651,-0.7499014299308248,-0.9130550240179637,-0.4158016304547873,-0.7161187143710778,True
U0652,-0.7307103581006049,-0.951130552512675,-0.5369207200447446,-0.6632996369935853,True
U0653,-0.9360049443156983,-0.9708423547633996,-0.7906988219321642,-0.8331530863696033,True
U0654,-0.7535492605677994,-1.0529749439216032,-0.5374822056621806,-0.6794311611748634,True
U0655,-0.7413855053402638,-0.9492274234807463,-0.6038543820843972,-0.6673150477469344,True
U0656,-0.9428702836052736,-1.0443102115208545,-0.6631275815460945,-0.74303740804145,True
U0657,-0.42684509777104873,-0.9747308535595579,-0.6237426638222573,-0.4929799179276097,True
U0658,-0.7052334158176425,-0.8023603696588061,-0.489059152816703,-0.7160094126023369,True
U0659,-1.0382606994405297,-1.1509813847919461,-0.3671359171751769,-0.8957087269191324,True
U0660,-0.6686892782732341,-0.8290182158306432,-0.468681552613502,-0.6841850960125433,True
U0661,-0.9949363340454643,-0.8024327398990202,-0.560650338821574,-0.8097671992521809,True
U0662,-0.6425830792515096,-1.0177102790486618,-0.45440958048292973,-0.6425529672285921,True
U0663,-0.5682808841985192,-1.3182782348512891,-0.5459090310218991,-0.603247555493293,True
U0664,-0.9641364636703421,-1.0911732980641649,-0.5694600369163144,-0.8761047320210398,True
U0665,-0.6073247741511356,-0.8054508180158336,-0.6154362668232984,-0.5727985578495711,True
U0666,-0.7174438146127003,-1.0034302093448324,-0.675182880675172,-0.6893092844743071,True
U0667,-0.6355879680011021,-1.1498953348442367,-0.5389923706559445,-0.6537865845066386,True
U0668,-0.42064140346921053,-1.0757162381842327,-0.4841946510079868,-0.3995081461353885,True
U0669,-0.8490776232005741,-0.8739069960243171,-0.5096623670014889,-0.8128819790701806,True
U0670,-0.950747232871498,-0.9179899647697931,-0.5415966927947359,-0.8439225896785639,True
U0671,-0.9779028859251047,-1.0358398148754542,-0.5945746060696782,-0.8351782433251128,True
U0672,-0.9631620569930877,-1.055023661772203,-0.43917538083150315,-0.9276235198639297,True
U0673,-0.8154203418828209,-1.0587637223565733,-0.6317131919946585,-0.7291825167547079,True
U0674,-0.7317696050366713,-1.1383615276747754,-0.42239720861565244,-0.7397185689222902,True
U0675,-0.7446618401339963,-0.7576936465795837,-0.6002217018926725,-0.6642380629562673,True
U0676,-0.6345633501927953,-1.048348070381701,-0.5752435237353035,-0.6675136406713107,True
U0677,-0.7973996216244187,-0.8174262218761755,-0.6466785190615677,-0.7070051287038943,True
U0678,-0.5092931845685367,-0.7718025922116323,-0.5501402146885637,-0.4867427412147136,True
U0679,-0.8529313666475913,-0.8502533652778059,-0.4024687541522021,-0.7382873129998377,True
U0680,-0.2559661666820763,-1.0647430469077073,-0.4484371911556043,-0.3478670675067388,True
U0681,-0.6748665304469987,-0.9394404864495086,-0.4021577887971965,-0.6628151137447356,True
U0682,-0.9714315112832566,-1.0036293409586374,-0.44778574540660643,-0.8859409388333475,True
U0683,-1.0141784996122225,-1.1355552791095191,-0.6103669828530369,-0.823728388641786,True
U0684,-0.703505516951363,-0.9513461077417595,-0.5330789224327558,-0.7039311467734981,True
U0685,-0.8446925570651702,-1.1768559686739704,-0.5780199129117463,-0.8179527632562689,True
U0686,-0.6571999011815817,-0.8218480917307655,-0.366942509596096,-0.6100983287506299,True
U0687,-0.7053524750852911,-1.069692594594759,-0.6196788646426312,-0.7095728887030961,True
U0688,-0.8145657825313746,-0.9698260516190741,-0.4106302310610889,-0.7929489051579379,True
U0689,-0.969358743613681,-0.9575068192680787,-0.4107046129891231,-0.9235133123272161,True
U0690,-1.102969444937173,-1.0388357460556117,-0.31703797982839127,-0.9738095542317444,True
U0691,-0.8893029904134042,-0.9119959297787088,-0.5409686592629497,-0.8062342693647252,True
U0692,-0.6287202411353056,-1.0712355484933787,-0.4287677840419838,-0.6091650410499825,True
U0693,-0.7571812511739593,-0.8693054053814133,-0.2718348163461157,-0.6672180948282946,True
U0694,-1.0491477557423976,-1.2018969520370122,-0.5617641676933697,-0.8906930224547176,True
U0695,-0.7653638148297637,-0.9810430630680382,-0.653504024753236,-0.7243439202607277,True
U0696,-0.7229365240542327,-0.7091606501412573,-0.6880010033907764,-0.6949743722750502,True
U0697,-0.9767714872402267,-1.1500496986908362,-0.42872879711386686,-0.8407829549669754,True
U0698,-0.7692549788108944,-1.1016617455787276,-0.6883150208058584,-0.6612128278358405,True
U0699,-0.7883582563108,-0.9229138225511627,-0.5372319052937923,-0.726166640440816,True
U0700,-1.0285940595661247,-0.9730627327090603,-0.45626868129610393,-0.9211267301357557,True
U0701,-0.7284425279303434,-0.9474054851089662,-0.4814824463170086,-0.7345887396000899,True
U0702,-0.6878430947263532,-0.9266219304778505,-0.45745551358158276,-0.7265244032069974,True
U0703,-0.5833897513649446,-0.9047917797157345,-0.4777710144199146,-0.5583906907135027,True
U0704,-0.5892395895930195,-0.8335450237065665,-0.37211341866866066,-0.5664586791513335,True
U0705,-1.0755338735914184,-0.9385272014607231,-0.5952316380738797,-0.9068923528841931,True
U0706,-0.9875650079830246,-1.0361886481927813,-0.5676995138458532,-0.8770851806739597,True
U0707,-0.696992946558268,-0.8991139448195903,-0.5772659445270825,-0.6045829990256588,True
U0708,-0.6972428098175583,-0.7150177097657177,-0.416980818813739,-0.6898552991286075,True
U0709,-0.6969904627387904,-1.019895061957386,-0.4099601411604936,-0.6249062082428289,True
U0710,-0.029453701869055715,-1.1461793957005961,-0.45487746806814916,-0.20236102158286845,True
U0711,-0.6858218978613666,-0.8339378996069541,-0.38165063331100724,-0.6874511129135268,True
U0712,-0.5728868719638802,-1.0180571745930398,-0.6178040867376381,-0.5543569465454169,True
U0713,-0.6091996473013596,-1.3259004319021055,-0.3332775888448863,-0.588006127770172,True
U0714,-0.6697217497388405,-0.8728867484274367,-0.34767613782877416,-0.6327414506501766,True
U0715,-0.8630538489280691,-1.0802992278930885,-0.4264378002754253,-0.7804801652571194,True
U0716,-0.6482061559013466,-1.0135799923456241,-0.321820109122894,-0.6354494978081999,True
U0717,-0.9545650429075144,-0.9502029504146479,-0.6656623207677774,-0.7407187903560903,True
U0718,-0.8473637213480019,-0.97142504803314,-0.5524448136262652,-0.7198630559097735,True
U0719,-0.8970727095658207,-0.8935822274291441,-0.5735303460681952,-0.7754236864217265,True
U0720,-0.7836251721227355,-1.0653229555854764,-0.42785206762426564,-0.7235066583667624,True
U0721,-0.3370682866652983,-0.9230341302735876,-0.6050140739602146,-0.37062572663885873,True
U0722,-1.1734530385183497,-1.0389320016375876,-0.42425048506625146,-0.9781073620252294,True
U0723,-0.6627479619250973,-0.8891784278668745,-0.36294638560032866,-0.6427443594727366,True
U0724,-1.1225431742379304,-0.907694877398042,-0.43047970999160007,-0.9794406166035173,True
U0725,-0.8943863731578867,-1.1403158053066893,-0.4716248976338499,-0.8097117414053416,True
U0726,-0.5822098806065268,-0.8371026825737452,-0.5987873340900749,-0.7302160745390813,True
U0727,-0.7871439961809075,-1.0803945167671072,-0.5846850966125364,-0.7215237595582413,True
U0728,-1.0155489555858612,-0.8787913302578283,-0.37503810947033334,-0.912865692515069,True
U0729,-0.9430607418519937,-0.944906902989799,-0.42206509960946675,-0.7684723693736658,True
U0730,-0.6640804502130648,-0.7242724484807317,-0.5039019519377544,-0.6439858319626164,True
U0731,-0.9460733263434273,-1.0335198973557778,-0.5417909545765891,-0.8957546823194724,True
U0732,-0.7567082820836051,-1.0523975194177295,-0.7025807873111377,-0.7119404043942887,True
U0733,-0.7908856320192373,-1.0029129408831599,-0.6070852418684439,-0.7806953912412788,True
U0734,-0.9303200695211635,-1.0454769674251414,-0.30885809128602765,-0.8099207149577534,True
U0735,-0.37121118213493487,-0.8800087147086925,-0.6280455571002467,-0.42675519609917756,True
U0736,-0.6732161955363978,-1.2424465912654883,-0.4810520178778919,-0.6081485534756064,True
U0737,-1.2050285173315216,-1.158052362871953,-0.39925560268048016,-1.0591096427583206,True
U0738,-0.7627091370461145,-1.160170438236879,-0.6254922668002293,-0.7123660316020135,True
U0739,-0.9323572929536776,-0.8574538612039636,-0.48152895252189165,-0.8940760858617729,True
U0740,-0.6295133330407552,-0.7434079941127112,-0.4062084462489345,-0.5890920679419165,True
U0741,-0.9585041476865401,-1.0156673827806206,-0.49875006780927494,-0.8276037002607726,True
U0742,-0.8229472882933798,-1.0253232584785017,-0.21315969443332317,-0.733751875859125,True
U0743,-0.6990025442039086,-0.9894921755330228,-0.6668599258878195,-0.6692289245316737,True
U0744,-0.6268489611659758,-0.8257182546087715,-0.3941271470116121,-0.6001294927306874,True
U0745,-1.0400592814111553,-1.1391029701285862,-0.5172801737396464,-0.8358462371139219,True
U0746,-0.8669002471681897,-0.9642446525897822,-0.4228079845163325,-0.7996594145846234,True
U0747,-0.8949890622321913,-0.8537203555326356,-0.4558692848300754,-0.8002533102955801,True
U0748,-0.9306658465147424,-0.9248358745090233,-0.5733156197109996,-0.8803417760234831,True
U0749,-0.44690915194378067,-0.9715627575101885,-0.477100360754066,-0.5319081496325715,True
U0750,-0.719003657807809,-0.8498430861149289,-0.6857901451398287,-0.6789009622762675,True
U0751,-1.052176790867009,-1.4054848439498855,-0.4396752499428606,-0.8668467440053205,True
U0752,-0.6164276105890448,-0.8983187020703639,-0.47018415340094744,-0.6230319645036522,True
U0753,-0.37556876059747335,-1.0981113524691135,-0.43613398313568974,-0.453514376237277,True
U0754,-0.5935069478897707,-1.2745949345284684,-0.394188167491285,-0.6137646995255364,True
U0755,-1.1038739931908028,-0.9233196100712528,-0.4632380159790289,-0.9767758454215565,True
U0756,-0.8968468145732503,-0.7939512182255564,-0.48519105802017237,-0.7945190546943783,True
U0757,-0.5466177701626755,-1.0206172771941537,-0.5881068336661293,-0.6300090331469119,True
U0758,-0.9415338931237562,-0.8570688179195591,-0.5712220763649051,-0.7814314442366266,True
U0759,-0.7112361143707544,-0.7581582613017032,-0.3813265379822669,-0.7078092834753538,True
U0760,-0.6450731893141327,-0.802762831962393,-0.35636645942940215,-0.5990655756751765,True
U0761,-0.9853860943156166,-0.754005320594291,-0.5238110436312055,-0.9269202029036561,True
U0762,-0.8119050712123601,-0.8886808763392162,-0.4953997252746726,-0.7182357439740722,True
U0763,-1.4482534680138146,-0.9886849541647611,-0.5904614374993766,-1.163539920258018,True
U0764,-1.004877528266858,-1.2402948717845752,-0.3827243154732555,-0.8661251765465352,True
U0765,-0.8505136302786321,-1.0369093732194923,-0.4334583176308221,-0.8201088246760331,True
U0766,-1.04955663639297,-1.1264869892974287,-0.3058782563536251,-0.9034599769431655,True
U0767,-0.47351773921367296,-0.6743585923753279,-0.5878323077179739,-0.5646999457626186,True
U0768,-1.0860282755921267,-1.0263828718648504,-0.5378007899018217,-0.951594139393817,True
U0769,-0.8880088973393968,-0.9815192789823272,-0.4768554077474428,-0.7552826385945881,True
U0770,-0.7738518845427818,-0.9172771935939299,-0.43535104622742293,-0.6858447324617638,True
